timestamp,status_code,response_time
1745468495.5733333,200,11.408567428588867
1745468495.7613175,200,8.928537368774414
1745468496.049634,200,33.373355865478516
1745468496.1726425,200,10.416030883789062
1745468496.492067,200,9.919166564941406
1745468496.681539,200,12.400150299072266
1745468497.0451064,200,12.399911880493164
